  0.2060000000E+01  0.7766100372E+01  0.7845969810E+01
  0.2070000000E+01  0.7843761376E+01  0.7924823118E+01
  0.2080000000E+01  0.7922198989E+01  0.8004468914E+01
  0.2090000000E+01  0.8001420979E+01  0.8084915164E+01
  0.2100000000E+01  0.8081435189E+01  0.8166169913E+01
  0.2110000000E+01  0.8162249541E+01  0.8248241285E+01
  0.2120000000E+01  0.8243872036E+01  0.8331137488E+01
  0.2130000000E+01  0.8326310757E+01  0.8414866811E+01
  0.2140000000E+01  0.8409573864E+01  0.8499437629E+01
  0.2150000000E+01  0.8493669603E+01  0.8584858397E+01
  0.2160000000E+01  0.8578606299E+01  0.8671137658E+01
  0.2170000000E+01  0.8664392362E+01  0.8758284041E+01
  0.2180000000E+01  0.8751036286E+01  0.8846306259E+01
  0.2190000000E+01  0.8838546648E+01  0.8935213115E+01
  0.2200000000E+01  0.8926932115E+01  0.9025013499E+01
  0.2210000000E+01  0.9016201436E+01  0.9115716393E+01
  0.2220000000E+01  0.9106363450E+01  0.9207330866E+01
  0.2230000000E+01  0.9197427085E+01  0.9299866079E+01
  0.2240000000E+01  0.9289401356E+01  0.9393331287E+01
  0.2250000000E+01  0.9382295369E+01  0.9487735836E+01
  0.2260000000E+01  0.9476118323E+01  0.9583089167E+01
  0.2270000000E+01  0.9570879506E+01  0.9679400814E+01
  0.2280000000E+01  0.9666588301E+01  0.9776680410E+01
  0.2290000000E+01  0.9763254184E+01  0.9874937681E+01
  0.2300000000E+01  0.9860886726E+01  0.9974182455E+01
  0.2310000000E+01  0.9959495593E+01  0.1007442466E+02
  0.2320000000E+01  0.1005909055E+02  0.1017567431E+02
  0.2330000000E+01  0.1015968145E+02  0.1027794153E+02
  0.2340000000E+01  0.1026127827E+02  0.1038123656E+02
  0.2350000000E+01  0.1036389105E+02  0.1048556972E+02
  0.2360000000E+01  0.1046752996E+02  0.1059095145E+02
  0.2370000000E+01  0.1057220526E+02  0.1069739228E+02
  0.2380000000E+01  0.1067792731E+02  0.1080490286E+02
  0.2390000000E+01  0.1078470659E+02  0.1091349394E+02
  0.2400000000E+01  0.1089255365E+02  0.1102317638E+02
  0.2410000000E+01  0.1100147919E+02  0.1113396115E+02
  0.2420000000E+01  0.1111149398E+02  0.1124585931E+02
  0.2430000000E+01  0.1122260892E+02  0.1135888208E+02
  0.2440000000E+01  0.1133483501E+02  0.1147304074E+02
  0.2450000000E+01  0.1144818336E+02  0.1158834672E+02
  0.2460000000E+01  0.1156266520E+02  0.1170481154E+02
  0.2470000000E+01  0.1167829185E+02  0.1182244685E+02
  0.2480000000E+01  0.1179507477E+02  0.1194126442E+02
  0.2490000000E+01  0.1191302551E+02  0.1206127612E+02
  0.2500000000E+01  0.1203215577E+02  0.1218249396E+02
  0.2510000000E+01  0.1215247733E+02  0.1230493006E+02
  0.2520000000E+01  0.1227400210E+02  0.1242859666E+02
  0.2530000000E+01  0.1239674212E+02  0.1255350614E+02
  0.2540000000E+01  0.1252070954E+02  0.1267967097E+02
  0.2550000000E+01  0.1264591664E+02  0.1280710378E+02
  0.2560000000E+01  0.1277237580E+02  0.1293581732E+02
  0.2570000000E+01  0.1290009956E+02  0.1306582444E+02
  0.2580000000E+01  0.1302910056E+02  0.1319713816E+02
  0.2590000000E+01  0.1315939156E+02  0.1332977160E+02
  0.2600000000E+01  0.1329098548E+02  0.1346373804E+02
  0.2610000000E+01  0.1342389533E+02  0.1359905085E+02
  0.2620000000E+01  0.1355813429E+02  0.1373572359E+02
  0.2630000000E+01  0.1369371563E+02  0.1387376990E+02
  0.2640000000E+01  0.1383065279E+02  0.1401320361E+02
  0.2650000000E+01  0.1396895931E+02  0.1415403865E+02
  0.2660000000E+01  0.1410864891E+02  0.1429628910E+02
  0.2670000000E+01  0.1424973540E+02  0.1443996919E+02
  0.2680000000E+01  0.1439223275E+02  0.1458509330E+02
  0.2690000000E+01  0.1453615508E+02  0.1473167592E+02
  0.2700000000E+01  0.1468151663E+02  0.1487973172E+02
  0.2710000000E+01  0.1482833179E+02  0.1502927551E+02
  0.2720000000E+01  0.1497661511E+02  0.1518032224E+02
  0.2730000000E+01  0.1512638126E+02  0.1533288702E+02
  0.2740000000E+01  0.1527764508E+02  0.1548698510E+02
  0.2750000000E+01  0.1543042153E+02  0.1564263188E+02
  0.2760000000E+01  0.1558472574E+02  0.1579984295E+02
  0.2770000000E+01  0.1574057300E+02  0.1595863401E+02
  0.2780000000E+01  0.1589797873E+02  0.1611902095E+02
  0.2790000000E+01  0.1605695852E+02  0.1628101980E+02
  0.2800000000E+01  0.1621752810E+02  0.1644464677E+02
  0.2810000000E+01  0.1637970338E+02  0.1660991822E+02
  0.2820000000E+01  0.1654350042E+02  0.1677685067E+02
  0.2830000000E+01  0.1670893542E+02  0.1694546082E+02
  0.2840000000E+01  0.1687602477E+02  0.1711576554E+02
  0.2850000000E+01  0.1704478502E+02  0.1728778184E+02
  0.2860000000E+01  0.1721523287E+02  0.1746152694E+02
  0.2870000000E+01  0.1738738520E+02  0.1763701820E+02
